    22  Gamma()                 0.00000   0.00000  2  0  0  0  0  1  0  1      0     0   0   
 20221  2  0.300         10211    -211       0       0       0
 20221  2  0.300         10111     111       0       0       0
 20221  2  0.300        -10211     211       0       0       0
 20221  3  0.100           221     211    -211       0       0
 20211  Pion_1300(+)            1.30000   0.40000  1  0  0  0  0  3  1  4     3     0      0
 20211  2  0.167           213     111       0       0       0
 20211  2  0.167           113     211       0       0       0
 20211  3  0.400           211     211    -211       0       0
 20211  3  0.266           211     111     111       0       0
 20111  Pion_1300(0)            1.30000   0.40000  1  0  0  0  0  3  0  4     3     0      0
 20111  2  0.167           213    -211       0       0       0
 20111  2  0.167          -213     211       0       0       0
 20111  3  0.533           211     111    -211       0       0
 20111  3  0.133           111     111     111       0       0
-20211  Pion_1300(-)            1.30000   0.40000  1  0  0  0  0  3 -1  4     3      0      0
-20211  2  0.167          -213     111       0       0       0
-20211  2  0.167           113    -211       0       0       0
-20211  3  0.400          -211    -211     211       0       0
-20211  3  0.266          -211     111     111       0       0
  3322  Xsi(0)                  1.31490   0.00000  2  1 -2  0  0  2  0  1     2      0     0
  3322  2  1.000          3122     111       0       0       0    
  3312  Xsi(-)                  1.32132   0.00000  2  1 -2  0  0  2 -1  1     2      0     0
  3312  2  1.000          3122    -211       0       0       0
   215  a2_1320(+)              1.31820   0.11000  5  0  0  0  0  3  1  5     2.756  .098  .145 
   215  2  0.350           213     111       0       0       0
   215  2  0.350           113     211       0       0       0
   215  2  0.145           221     211       0       0       0
   215  3  0.105           223     211     111       0       0
   215  2  0.050           321    -311       0       0       0
   115  a2_1320(0)              1.31820   0.11000  5  0  0  0  0  3  0  6     2.756  .098  .145
   115  2  0.350           213    -211       0       0       0
   115  2  0.350          -213     211       0       0       0
   115  2  0.145           221     111       0       0       0
   115  3  0.105           223     211    -211       0       0
   115  2  0.025           321    -321       0       0       0
   115  2  0.025           311    -311       0       0       0
  -215  a2_1320(-)              1.31820   0.11000  5  0  0  0  0  3 -1  5     2.756  .098  .145
  -215  2  0.350          -213     111       0       0       0
  -215  2  0.350           113    -211       0       0       0
  -215  2  0.145           221    -211       0       0       0
  -215  3  0.105           223    -211     111       0       0
  -215  2  0.050          -321     311       0       0       0
  3224  Sigma_1385(+)           1.38280   0.03580  4  1 -1  0  0  3  1  3     1      0     0
  3224  2  0.880          3122     211       0       0       0
  3224  2  0.060          3222     111       0       0       0
  3224  2  0.060          3212     211       0       0       0
  3214  Sigma_1385(0)           1.38370   0.03600  4  1 -1  0  0  3  0  3     1      0     0
  3214  2  0.880          3122     111       0       0       0    
  3214  2  0.060          3222    -211       0       0       0
  3214  2  0.060          3112     211       0       0       0
  3114  Sigma_1385(-)           1.38720   0.03940  4  1 -1  0  0  3 -1  3     1      0     0
  3114  2  0.880          3122    -211       0       0       0
  3114  2  0.060          3112     111       0       0       0
  3114  2  0.060          3212    -211       0       0       0
 30221  f0_1370()               1.37000   0.40000  1  0  0  0  0  1  0  4     4      0     0     
 30221  2  0.624           211    -211       0       0       0
 30221  2  0.312           111     111       0       0       0
 30221  2  0.032           321    -321       0       0       0
 30221  2  0.032           311    -311       0       0       0
 20323  K1_1400(+)              1.40200   0.17400  3  0  1  0  0  2  1  2     2.     1.     0.
 20323  2  0.667           313     211       0       0       0
 20323  2  0.333           323     111       0       0       0
-20323  K1_1400(-)              1.40200   0.17400  3  0 -1  0  0  2 -1  2     2.     1.     0.
-20323  2  0.667          -313    -211       0       0       0
-20323  2  0.333          -323     111       0       0       0
 20313  K1_1400(0)              1.40200   0.17400  3  0  1  0  0  2  0  2     2.     1.     0.
 20313  2  0.667           323    -211       0       0       0
 20313  2  0.333           313     111       0       0       0
-20313  AK1_1400(0)             1.40200   0.17400  3  0 -1  0  0  2  0  2     2.     1.     0
-20313  2  0.667          -323     211       0       0       0
-20313  2  0.333          -313     111       0       0       0
 13122  Lambda_1405()           1.40700   0.05000  2  1 -1  0  0  1  0  3     1.     0.     0.
 13122  2  0.333          3222    -211       0       0       0
 13122  2  0.334          3212     111       0       0       0
 13122  2  0.333          3112     211       0       0       0
 30323  K*_1410(+)              1.41200   0.22700  3  0  1  0  0  2  1  4     1.     1.     0.
 30323  2  0.623           313     211       0       0       0
 30323  2  0.311           323     111       0       0       0
 30323  2  0.044           311     211       0       0       0
 30323  2  0.022           321     111       0       0       0
-30323  K*_1410(-)              1.41200   0.22700  3  0 -1  0  0  2 -1  4     1.     1.     0.
-30323  2  0.623          -313    -211       0       0       0
-30323  2  0.311          -323     111       0       0       0
-30323  2  0.044          -311    -211       0       0       0
-30323  2  0.022          -321     111       0       0       0
 30313  K*_1410(0)              1.41200   0.22700  3  0  1  0  0  2  0  4     1.     1.     0.
 30313  2  0.623           323    -211       0       0       0
 30313  2  0.311           313     111       0       0       0
 30313  2  0.044           321    -211       0       0       0
 30313  2  0.022           311     111       0       0       0
-30313  AK*_1410(-)             1.41200   0.22700  3  0 -1  0  0  2  0  4     1.     1.     0.
-30313  2  0.623          -323     211       0       0       0
-30313  2  0.311          -313     111       0       0       0
-30313  2  0.044          -321     211       0       0       0
-30313  2  0.022          -311     111       0       0       0
 40221  eta_1440()              1.41500   0.06000  1  0  0  0  0  1  0  9     1.25   1.5    0.25
 40221  3  0.145           211    -321     311       0       0
 40221  3  0.145          -211     321    -311       0       0
 40221  3  0.072           111     311    -311       0       0
 40221  3  0.072           111     321    -321       0       0
 40221  3  0.145           221     211    -211       0       0
 40221  3  0.073           221     111     111       0       0
 40221  2  0.116         10111     111       0       0       0
 40221  2  0.116         10211    -211       0       0       0
 40221  2  0.116        -10211     211       0       0       0
 50223  omega_1420()            1.41900   0.17400  3  0  0  0  0  1  0  3       3.    0.     0.
 50223  2  0.333           213    -211       0       0       0
 50223  2  0.334           113     111       0       0       0
 50223  2  0.333          -213     211       0       0       0
 30223  f1_1420()               1.42680   0.05300  3  0  0  0  0  1  0  4      1.     2.    0.
 30223  3  0.333           211    -321     311       0       0
 30223  3  0.333          -211     321    -311       0       0
 30223  3  0.167           111     321    -321       0       0
 30223  3  0.167           111     311    -311       0       0
 10321  K0*_1430(+)             1.42900   0.28700  1  0  1  0  0  2  1  2      1.     1.    0
 10321  2  0.667           311     211       0       0       0
 10321  2  0.333           321     111       0       0       0
-10321  K0*_1430(-)             1.42900   0.28700  1  0 -1  0  0  2 -1  2      1.     1.    0
-10321  2  0.667          -311    -211       0       0       0
-10321  2  0.333          -321     111       0       0       0
 10311  K0*_1430(0)             1.42900   0.28700  1  0  1  0  0  2  0  2      1.     1.    0
 10311  2  0.667           321    -211       0       0       0
 10311  2  0.333           311     111       0       0       0
-10311  AK0*_1430(0)            1.42900   0.28700  1  0 -1  0  0  2  0  2      1.     1.    0
-10311  2  0.667          -321     211       0       0       0
-10311  2  0.333          -311     111       0       0       0
   325  K2*_1430(+)             1.42540   0.09840  5  0  1  0  0  2  1 10  1.65   1.    0.
   325  2  0.331           311     211       0       0       0
   325  2  0.166           321     111       0       0       0
   325  2  0.168           313     211       0       0       0
   325  2  0.084           323     111       0       0       0
   325  3  0.065           323     211    -211       0       0
   325  3  0.043           313     211     111       0       0
   325  3  0.022           323     111     111       0       0
   325  2  0.059           311     213       0       0       0
   325  2  0.029           321     113       0       0       0
   325  2  0.033           321     223       0       0       0
  -325  K2*_1430(-)             1.42540   0.09840  5  0 -1  0  0  2 -1 10  1.65   1.    0.
  -325  2  0.331          -311    -211       0       0       0
  -325  2  0.166          -321     111       0       0       0
  -325  2  0.168          -313    -211       0       0       0
  -325  2  0.084          -323     111       0       0       0
  -325  3  0.065          -323     211    -211       0       0
  -325  3  0.043          -313    -211     111       0       0
  -325  3  0.022          -323     111     111       0       0
  -325  2  0.059          -311    -213       0       0       0
  -325  2  0.029          -321     113       0       0       0
  -325  2  0.033          -321     223       0       0       0
   315  K2*_1430(0)             1.43240   0.10900  5  0  1  0  0  2  0 10  1.65   1.    0.
   315  2  0.331           321    -211       0       0       0
   315  2  0.166           311     111       0       0       0
   315  2  0.168           323    -211       0       0       0
   315  2  0.084           313     111       0       0       0
   315  3  0.065           313     211    -211       0       0
   315  3  0.043           323    -211     111       0       0
   315  3  0.022           313     111     111       0       0
   315  2  0.059           321    -213       0       0       0
   315  2  0.029           311     113       0       0       0
   315  2  0.033           311     223       0       0       0
  -315  AK2*_1430(0)            1.43240   0.10900  5  0 -1  0  0  2  0 10  1.65   1.    0.
  -315  2  0.331          -321     211       0       0       0
  -315  2  0.166          -311     111       0       0       0
  -315  2  0.168          -323     211       0       0       0
  -315  2  0.084          -313     111       0       0       0
  -315  3  0.065          -313     211    -211       0       0
  -315  3  0.043          -323     211     111       0       0
  -315  3  0.022          -313     111     111       0       0
  -315  2  0.059          -321     213       0       0       0
  -315  2  0.029          -311     113       0       0       0
  -315  2  0.033          -311     223       0       0       0
 12212  p_1440()                1.44000   0.35000  2  1  0  0  0  2  1  7       1.4    0.  0.
 12212  2  0.433          2112     211       0       0       0
 12212  2  0.217          2212     111       0       0       0
 12212  2  0.125          2224    -211       0       0       0
 12212  2  0.083          2214     111       0       0       0
 12212  2  0.042          2114     211       0       0       0
 12212  3  0.067          2212     211    -211       0       0
 12212  3  0.033          2212     111     111       0       0
 12112  n_1440()                1.44000   0.35000  2  1  0  0  0  2  0  7       1.4    0.  0.
 12112  2  0.433          2212    -211       0       0       0
 12112  2  0.217          2112     111       0       0       0
 12112  2  0.125          1114     211       0       0       0
 12112  2  0.083          2114     111       0       0       0
 12112  2  0.042          2214    -211       0       0       0
 12112  3  0.067          2112     211    -211       0       0
 12112  3  0.033          2112     111     111       0       0
 40213  rho_1450(+)             1.46500   0.31000  3  0  0  0  0  3  1  1       3      0.   0.
 40213  2  1.000           211     111       0       0       0
 40113  rho_1450(0)             1.46500   0.31000  3  0  0  0  0  3  0  1       3      0.   0.
 40113  2  1.000           211    -211       0       0       0
-40213  rho_1450(-)             1.46500   0.31000  3  0  0  0  0  3 -1  1       3      0.   0.
-40213  2  1.000          -211     111       0       0       0
 50221  f0_1500()               1.50300   0.12000  1  0  0  0  0  1  0  4      0.     0.   2.
 50221  2  0.257           221     221       0       0       0
 50221  2  0.461           111     111       0       0       0
 50221  4  0.205           111     111     111     111       0
 50221  -2 0.077           331     221       0       0       0
  3124  Lamb_1520()             1.51950   0.01560  4  1 -1  0  0  1  0 11   0.62  0.45   0.
  3124  2  0.140          3222    -211       0       0       0
  3124  2  0.140          3212     111       0       0       0
  3124  2  0.140          3112     211       0       0       0
  3124  2  0.230          2212    -321       0       0       0
  3124  2  0.230          2112    -311       0       0       0
  3124  3  0.067          3122     211    -211       0       0
  3124  3  0.033          3122     111     111       0       0
  3124  3  0.003          3222    -211     111       0       0
  3124  3  0.003          3212     211    -211       0       0
  3124  3  0.003          3112     211     111       0       0
  3124  2  0.011          3122      22       0       0       0
  2124  p_1520()                1.52000   0.12000  4  1  0  0  0  2  1  9   1.5   0.   0.
  2124  2  0.367          2112     211       0       0       0
  2124  2  0.183          2212     111       0       0       0
  2124  2  0.112          2224    -211       0       0       0
  2124  2  0.075          2214     111       0       0       0
  2124  2  0.038          2114     211       0       0       0
  2124 -2  0.117          2112     213       0       0       0
  2124 -2  0.058          2212     113       0       0       0
  2124  3  0.033          2212     211    -211       0       0
  2124  3  0.017          2212     111     111       0       0
  1214  n_1520()                1.52000   0.12000  4  1  0  0  0  2  0  9   1.5   0.   0.
  1214  2  0.367          2212    -211       0       0       0
  1214  2  0.183          2112     111       0       0       0
  1214  2  0.112          1114     211       0       0       0
  1214  2  0.075          2114     111       0       0       0
  1214  2  0.038          2214    -211       0       0       0
  1214 -2  0.117          2212    -213       0       0       0
  1214 -2  0.058          2112     113       0       0       0
  1214  3  0.033          2112     211    -211       0       0
  1214  3  0.017          2112     111     111       0       0
   335  f2_pri_1525()           1.52500   0.07600  5  0  0  0  0  1  0  5     0.02   1.78  0.21
   335  2  0.444           321    -321       0       0       0
   335  2  0.444           311    -311       0       0       0
   335  2  0.103           221     221       0       0       0
   335  2  0.006           211    -211       0       0       0
   335  2  0.003           111     111       0       0       0
  3324  Xsi_1530(0)             1.53180   0.0091   4  1 -2  0  0  0  0   2     3      0     0
  3324  2  0.500          3322     111       0       0       0
  3324  2  0.500          3312     211       0       0       0                     
  3314  Xsi_1530(-)             1.53500   0.0099   4  1 -2  0  0  0 -1   2     3      0     0
  3314  2  0.500          3312     111       0       0       0  
  3314  2  0.500          3322    -211       0       0       0
 22212  p_1535()                1.53500   0.15000  2  1  0  0  0  2  1  9     0.65   0.   0.45
 22212  2  0.300          2112     211       0       0       0
 22212  2  0.150          2212     111       0       0       0
 22212  2  0.400          2212     221       0       0       0
 22212 -2  0.033          2112     213       0       0       0
 22212 -2  0.017          2212     113       0       0       0
 22212 -2  0.033         12112     211       0       0       0
 22212 -2  0.017         12212     111       0       0       0
 22212  3  0.033          2212     211    -211       0       0
 22212  3  0.017          2212     111     111       0       0
 22112  n_1535()                1.53500   0.15000  2  1  0  0  0  2  0  9     0.65   0.   0.45
 22112  2  0.300          2212    -211       0       0       0
 22112  2  0.150          2112     111       0       0       0
 22112  2  0.400          2112     221       0       0       0
 22112 -2  0.033          2212    -213       0       0       0
 22112 -2  0.017          2112     113       0       0       0
 22112 -2  0.033         12212    -211       0       0       0
 22112 -2  0.017         12112     111       0       0       0
 22112  3  0.033          2112     211    -211       0       0
 22112  3  0.017          2112     111     111       0       0
 32224  Del_1600(++)            1.60000   0.35000  4  1  0  0  0  4  2  5    1.82   0.  0.
 32224  2  0.150          2212     211       0       0       0
 32224  2  0.330          2224     111       0       0       0
 32224  2  0.220          2214     211       0       0       0
 32224 -2  0.100          2212     213       0       0       0
 32224  2  0.200         12212     211       0       0       0
 32214  Del_1600(+)             1.60000   0.35000  4  1  0  0  0  4  1  9    1.82   0.  0.
 32214  2  0.100          2212     111       0       0       0
 32214  2  0.050          2112     211       0       0       0
 32214  2  0.220          2224    -211       0       0       0
 32214  2  0.037          2214     111       0       0       0
 32214  2  0.293          2114     211       0       0       0
 32214 -2  0.067          2212     113       0       0       0
 32214 -2  0.033          2112     213       0       0       0
 32214  2  0.133         12212     111       0       0       0
 32214  2  0.067         12112     211       0       0       0
 32114  Del_1600(0)             1.60000   0.35000  4  1  0  0  0  4  0  9    1.82   0.  0.
 32114  2  0.100          2112     111       0       0       0
 32114  2  0.050          2212    -211       0       0       0
 32114  2  0.220          1114     211       0       0       0
 32114  2  0.037          2114     111       0       0       0
 32114  2  0.293          2214    -211       0       0       0
 32114 -2  0.067          2112     113       0       0       0
 32114 -2  0.033          2212    -213       0       0       0
 32114  2  0.133         12112     111       0       0       0
 32114  2  0.067         12212    -211       0       0       0
 31114  Del_1600(-)             1.60000   0.35000  4  1  0  0  0  4 -1  5    1.82   0.  0.
 31114  2  0.150          2112    -211       0       0       0
 31114  2  0.330          1114     111       0       0       0
 31114  2  0.220          2114    -211       0       0       0
 31114 -2  0.100          2112    -213       0       0       0
 31114  2  0.200         12112    -211       0       0       0
 23122  Lamb_1600()             1.60000   0.15000  2  1 -1  0  0  1  0  5    0.3   0.7  0.0
 23122  2  0.217          3222    -211       0       0       0
 23122  2  0.216          3212     111       0       0       0
 23122  2  0.217          3112     211       0       0       0
 23122  2  0.175          2212    -321       0       0       0
 23122  2  0.175          2112    -311       0       0       0
  2222  Del_1620(++)            1.62000   0.15000  2  1  0  0  0  4  2  4    1.75  0.  0.
  2222  2  0.250          2212     211       0       0       0
  2222  2  0.300          2224     111       0       0       0
  2222  2  0.200          2214     211       0       0       0
  2222 -2  0.250          2212     213       0       0       0
  2122  Del_1620(+)             1.62000   0.15000  2  1  0  0  0  4  1  7    1.75  0.  0
  2122  2  0.167          2212     111       0       0       0
  2122  2  0.083          2112     211       0       0       0
  2122  2  0.200          2224    -211       0       0       0
  2122  2  0.033          2214     111       0       0       0
  2122  2  0.267          2114     211       0       0       0
  2122 -2  0.167          2212     113       0       0       0
  2122 -2  0.083          2112     213       0       0       0
  1212  Del_1620(0)             1.62000   0.15000  2  1  0  0  0  4  0  7    1.75  0.  0
  1212  2  0.167          2112     111       0       0       0
  1212  2  0.083          2212    -211       0       0       0
  1212  2  0.200          1114     211       0       0       0
  1212  2  0.033          2114     111       0       0       0
  1212  2  0.267          2214    -211       0       0       0
  1212 -2  0.167          2112     113       0       0       0
  1212 -2  0.083          2212    -213       0       0       0
  1112  Del_1620(-)             1.62000   0.15000  2  1  0  0  0  4 -1  4    1.75  0.  0.
  1112  2  0.250          2112    -211       0       0       0
  1112  2  0.300          1114     111       0       0       0
  1112  2  0.200          2114    -211       0       0       0
  1112 -2  0.250          2112    -213       0       0       0
 60223  omega_1650()            1.64900   0.22000  3  0  0  0  0  1  0  5    3.    0.  0.
 60223  2  0.211           213    -211       0       0       0
 60223  2  0.210           113     111       0       0       0
 60223  2  0.211          -213     211       0       0       0
 60223  3  0.246           223     211    -211       0       0
 60223  3  0.122           223     111     111       0       0
 32212  p_1650()                1.65000   0.15000  2  1  0  0  0  2  1  9   1.05   0.05  0.05
 32212  2  0.467          2112     211       0       0       0
 32212  2  0.233          2212     111       0       0       0
 32212  2  0.010          2212     221       0       0       0
 32212  2  0.070          3122     321       0       0       0
 32212  2  0.040          2224    -211       0       0       0
 32212  2  0.027          2214     111       0       0       0
 32212  2  0.013          2114     211       0       0       0
 32212 -2  0.093          2112     213       0       0       0
 32212 -2  0.047          2212     113       0       0       0
 32112  n_1650()                1.65000   0.15000  2  1  0  0  0  2  0  9     1.05 0.05 0.05
 32112  2  0.467          2212    -211       0       0       0
 32112  2  0.233          2112     111       0       0       0
 32112  2  0.010          2112     221       0       0       0
 32112  2  0.070          3122     311       0       0       0
 32112  2  0.040          1114     211       0       0       0
 32112  2  0.027          2114     111       0       0       0
 32112  2  0.013          2214    -211       0       0       0
 32112 -2  0.093          2212    -213       0       0       0
 32112 -2  0.047          2112     113       0       0       0
  3334  Omega()                 1.67245   0.00000  4  1 -3  0  0  1 -1   3     2      0.67  0
  3334  2  0.678          3122    -321       0       0       0
  3334  2  0.236          3322    -211       0       0       0
  3334  2  0.086          3312     111       0       0       0

