0.01 0.085 -7.25538e+14 4.15672e+15 8.92016e+14 5.21759e+42 -1.58082e+43 -2.81808e+15
0.01 0.09 -7.25538e+14 4.15672e+15 8.92016e+14 3.16463e+42 -9.58818e+42 -2.81808e+15
0.01 0.095 -7.25538e+14 4.15672e+15 8.92016e+14 1.91945e+42 -5.81553e+42 -2.81808e+15
0.01 0.1 -7.25538e+14 4.15672e+15 8.92016e+14 1.1642e+42 -3.5273e+42 -2.81808e+15
0.01 0.105 -7.25538e+14 4.15672e+15 8.92016e+14 7.06124e+41 -2.13941e+42 -2.81808e+15
0.01 0.11 -7.25538e+14 4.15672e+15 8.92016e+14 4.28286e+41 -1.29762e+42 -2.81808e+15
0.01 0.115 -7.25538e+14 4.15672e+15 8.92016e+14 2.59769e+41 -7.87046e+41 -2.81808e+15
0.01 0.12 -7.25538e+14 4.15672e+15 8.92016e+14 1.57558e+41 -4.77368e+41 -2.81808e+15
0.01 0.125 -7.25538e+14 4.15672e+15 8.92016e+14 9.55635e+40 -2.89538e+41 -2.81808e+15
0.01 0.13 -7.25538e+14 4.15672e+15 8.92016e+14 5.79622e+40 -1.75614e+41 -2.81808e+15
0.01 0.135 -7.25538e+14 4.15672e+15 8.92016e+14 3.51559e+40 -1.06515e+41 -2.81808e+15
0.01 0.14 -7.25538e+14 4.15672e+15 8.92016e+14 2.13231e+40 -6.46047e+40 -2.81808e+15
0.01 0.145 -7.25538e+14 4.15672e+15 8.92016e+14 1.29331e+40 -3.91847e+40 -2.81808e+15
0.01 0.15 -7.25538e+14 4.15672e+15 8.92016e+14 7.84433e+39 -2.37667e+40 -2.81808e+15
0.01 0.155 -7.25538e+14 4.15672e+15 8.92016e+14 4.75783e+39 -1.44153e+40 -2.81808e+15
0.01 0.16 -7.25538e+14 4.15672e+15 8.92016e+14 2.88577e+39 -8.74329e+39 -2.81808e+15
0.01 0.165 -7.25538e+14 4.15672e+15 8.92016e+14 1.75031e+39 -5.30307e+39 -2.81808e+15
0.01 0.17 -7.25538e+14 4.15672e+15 8.92016e+14 1.06162e+39 -3.21648e+39 -2.81808e+15
0.01 0.175 -7.25538e+14 4.15672e+15 8.92016e+14 6.43902e+38 -1.95089e+39 -2.81808e+15
0.01 0.18 -7.25538e+14 4.15672e+15 8.92016e+14 3.90546e+38 -1.18328e+39 -2.81808e+15
0.01 0.185 -7.25538e+14 4.15672e+15 8.92016e+14 2.36878e+38 -7.17693e+38 -2.81808e+15
0.01 0.19 -7.25538e+14 4.15672e+15 8.92016e+14 1.43674e+38 -4.35303e+38 -2.81808e+15
0.01 0.195 -7.25538e+14 4.15672e+15 8.92016e+14 8.71427e+37 -2.64025e+38 -2.81808e+15
0.01 0.2 -7.25538e+14 4.15672e+15 8.92016e+14 5.28547e+37 -1.60139e+38 -2.81808e+15
0.01 0.205 -7.25538e+14 4.15672e+15 8.92016e+14 3.2058e+37 -9.71292e+37 -2.81808e+15
0.01 0.21 -7.25538e+14 4.15672e+15 8.92016e+14 1.94442e+37 -5.89118e+37 -2.81808e+15
0.01 0.215 -7.25538e+14 4.15672e+15 8.92016e+14 1.17935e+37 -3.57318e+37 -2.81808e+15
0.01 0.22 -7.25538e+14 4.15672e+15 8.92016e+14 7.15311e+36 -2.16725e+37 -2.81808e+15
0.01 0.225 -7.25538e+14 4.15672e+15 8.92016e+14 4.33858e+36 -1.3145e+37 -2.81808e+15
0.01 0.23 -7.25538e+14 4.15672e+15 8.92016e+14 2.63148e+36 -7.97285e+36 -2.81808e+15
0.01 0.235 -7.25538e+14 4.15672e+15 8.92016e+14 1.59607e+36 -4.83578e+36 -2.81808e+15
0.01 0.24 -7.25538e+14 4.15672e+15 8.92016e+14 9.68068e+35 -2.93305e+36 -2.81808e+15
0.01 0.245 -7.25538e+14 4.15672e+15 8.92016e+14 5.87163e+35 -1.77898e+36 -2.81808e+15
0.01 0.25 -7.25538e+14 4.15672e+15 8.92016e+14 3.56132e+35 -1.07901e+36 -2.81808e+15
0.01 0.255 -7.25538e+14 4.15672e+15 8.92016e+14 2.16005e+35 -6.54451e+35 -2.81808e+15
0.01 0.26 -7.25538e+14 4.15672e+15 8.92016e+14 1.31014e+35 -3.96945e+35 -2.81808e+15
0.01 0.265 -7.25538e+14 4.15672e+15 8.92016e+14 7.94638e+34 -2.40759e+35 -2.81808e+15
0.01 0.27 -7.25538e+14 4.15672e+15 8.92016e+14 4.81972e+34 -1.46028e+35 -2.81808e+15
0.01 0.275 -7.25538e+14 4.15672e+15 8.92016e+14 2.92331e+34 -8.85704e+34 -2.81808e+15
0.01 0.28 -7.25538e+14 4.15672e+15 8.92016e+14 1.77308e+34 -5.37206e+34 -2.81808e+15
0.01 0.285 -7.25538e+14 4.15672e+15 8.92016e+14 1.07543e+34 -3.25832e+34 -2.81808e+15
0.01 0.29 -7.25538e+14 4.15672e+15 8.92016e+14 6.52279e+33 -1.97627e+34 -2.81808e+15
0.01 0.295 -7.25538e+14 4.15672e+15 8.92016e+14 3.95627e+33 -1.19867e+34 -2.81808e+15
0.01 0.3 -7.25538e+14 4.15672e+15 8.92016e+14 2.3996e+33 -7.2703e+33 -2.81808e+15
0.01 0.305 -7.25538e+14 4.15672e+15 8.92016e+14 1.45543e+33 -4.40966e+33 -2.81808e+15
0.01 0.31 -7.25538e+14 4.15672e+15 8.92016e+14 8.82763e+32 -2.67459e+33 -2.81808e+15
0.01 0.315 -7.25538e+14 4.15672e+15 8.92016e+14 5.35423e+32 -1.62222e+33 -2.81808e+15
0.01 0.32 -7.25538e+14 4.15672e+15 8.92016e+14 3.24751e+32 -9.83928e+32 -2.81808e+15
0.01 0.325 -7.25538e+14 4.15672e+15 8.92016e+14 1.96971e+32 -5.96782e+32 -2.81808e+15
0.01 0.33 -7.25538e+14 4.15672e+15 8.92016e+14 1.19469e+32 -3.61967e+32 -2.81808e+15
0.01 0.335 -7.25538e+14 4.15672e+15 8.92016e+14 7.24616e+31 -2.19544e+32 -2.81808e+15
0.01 0.34 -7.25538e+14 4.15672e+15 8.92016e+14 4.39502e+31 -1.3316e+32 -2.81808e+15
0.01 0.345 -7.25538e+14 4.15672e+15 8.92016e+14 2.66571e+31 -8.07657e+31 -2.81808e+15
0.01 0.35 -7.25538e+14 4.15672e+15 8.92016e+14 1.61684e+31 -4.89869e+31 -2.81808e+15
0.01 0.355 -7.25538e+14 4.15672e+15 8.92016e+14 9.80662e+30 -2.9712e+31 -2.81808e+15
0.01 0.36 -7.25538e+14 4.15672e+15 8.92016e+14 5.94801e+30 -1.80213e+31 -2.81808e+15
0.01 0.365 -7.25538e+14 4.15672e+15 8.92016e+14 3.60765e+30 -1.09305e+31 -2.81808e+15
0.01 0.37 -7.25538e+14 4.15672e+15 8.92016e+14 2.18815e+30 -6.62965e+30 -2.81808e+15
0.01 0.375 -7.25538e+14 4.15672e+15 8.92016e+14 1.32718e+30 -4.02109e+30 -2.81808e+15
0.01 0.38 -7.25538e+14 4.15672e+15 8.92016e+14 8.04976e+29 -2.43891e+30 -2.81808e+15
0.01 0.385 -7.25538e+14 4.15672e+15 8.92016e+14 4.88243e+29 -1.47928e+30 -2.81808e+15
0.01 0.39 -7.25538e+14 4.15672e+15 8.92016e+14 2.96134e+29 -8.97226e+29 -2.81808e+15
0.01 0.395 -7.25538e+14 4.15672e+15 8.92016e+14 1.79614e+29 -5.44195e+29 -2.81808e+15
0.01 0.4 -7.25538e+14 4.15672e+15 8.92016e+14 1.08942e+29 -3.30071e+29 -2.81808e+15
0.01 0.405 -7.25538e+14 4.15672e+15 8.92016e+14 6.60765e+28 -2.00198e+29 -2.81808e+15
0.01 0.41 -7.25538e+14 4.15672e+15 8.92016e+14 4.00774e+28 -1.21426e+29 -2.81808e+15
0.01 0.415 -7.25538e+14 4.15672e+15 8.92016e+14 2.43082e+28 -7.36488e+28 -2.81808e+15
0.01 0.42 -7.25538e+14 4.15672e+15 8.92016e+14 1.47437e+28 -4.46703e+28 -2.81808e+15
0.01 0.425 -7.25538e+14 4.15672e+15 8.92016e+14 8.94248e+27 -2.70939e+28 -2.81808e+15
0.01 0.43 -7.25538e+14 4.15672e+15 8.92016e+14 5.42389e+27 -1.64333e+28 -2.81808e+15
0.01 0.435 -7.25538e+14 4.15672e+15 8.92016e+14 3.28975e+27 -9.96728e+27 -2.81808e+15
0.01 0.44 -7.25538e+14 4.15672e+15 8.92016e+14 1.99534e+27 -6.04546e+27 -2.81808e+15
0.01 0.445 -7.25538e+14 4.15672e+15 8.92016e+14 1.21023e+27 -3.66676e+27 -2.81808e+15
0.01 0.45 -7.25538e+14 4.15672e+15 8.92016e+14 7.34043e+26 -2.224e+27 -2.81808e+15
0.01 0.455 -7.25538e+14 4.15672e+15 8.92016e+14 4.4522e+26 -1.34892e+27 -2.81808e+15
0.01 0.46 -7.25538e+14 4.15672e+15 8.92016e+14 2.70039e+26 -8.18164e+26 -2.81808e+15
0.01 0.465 -7.25538e+14 4.15672e+15 8.92016e+14 1.63787e+26 -4.96242e+26 -2.81808e+15
0.01 0.47 -7.25538e+14 4.15672e+15 8.92016e+14 9.93419e+25 -3.00986e+26 -2.81808e+15
0.01 0.475 -7.25538e+14 4.15672e+15 8.92016e+14 6.02539e+25 -1.82557e+26 -2.81808e+15
0.01 0.48 -7.25538e+14 4.15672e+15 8.92016e+14 3.65459e+25 -1.10726e+26 -2.81808e+15
0.01 0.485 -7.25538e+14 4.15672e+15 8.92016e+14 2.21662e+25 -6.7159e+25 -2.81808e+15
0.01 0.49 -7.25538e+14 4.15672e+15 8.92016e+14 1.34445e+25 -4.0734e+25 -2.81808e+15
0.01 0.495 -7.25538e+14 4.15672e+15 8.92016e+14 8.15448e+24 -2.47064e+25 -2.81808e+15
0.01 0.5 -7.25538e+14 4.15672e+15 8.92016e+14 4.94594e+24 -1.49852e+25 -2.81808e+15
0.01 0.505 -7.25538e+14 4.15672e+15 8.92016e+14 2.99987e+24 -9.08898e+24 -2.81808e+15
0.01 0.51 -7.25538e+14 4.15672e+15 8.92016e+14 1.81951e+24 -5.51275e+24 -2.81808e+15
0.01 0.515 -7.25538e+14 4.15672e+15 8.92016e+14 1.10359e+24 -3.34365e+24 -2.81808e+15
0.01 0.52 -7.25538e+14 4.15672e+15 8.92016e+14 6.69361e+23 -2.02803e+24 -2.81808e+15
0.01 0.525 -7.25538e+14 4.15672e+15 8.92016e+14 4.05988e+23 -1.23006e+24 -2.81808e+15
0.01 0.53 -7.25538e+14 4.15672e+15 8.92016e+14 2.46244e+23 -7.46069e+23 -2.81808e+15
0.01 0.535 -7.25538e+14 4.15672e+15 8.92016e+14 1.49355e+23 -4.52514e+23 -2.81808e+15
0.01 0.54 -7.25538e+14 4.15672e+15 8.92016e+14 9.05881e+22 -2.74464e+23 -2.81808e+15
0.01 0.545 -7.25538e+14 4.15672e+15 8.92016e+14 5.49445e+22 -1.66471e+23 -2.81808e+15
0.01 0.55 -7.25538e+14 4.15672e+15 8.92016e+14 3.33255e+22 -1.00969e+23 -2.81808e+15
0.01 0.555 -7.25538e+14 4.15672e+15 8.92016e+14 2.02129e+22 -6.12411e+22 -2.81808e+15
0.01 0.56 -7.25538e+14 4.15672e+15 8.92016e+14 1.22598e+22 -3.71446e+22 -2.81808e+15
0.01 0.565 -7.25538e+14 4.15672e+15 8.92016e+14 7.43593e+21 -2.25293e+22 -2.81808e+15
0.01 0.57 -7.25538e+14 4.15672e+15 8.92016e+14 4.51012e+21 -1.36647e+22 -2.81808e+15
0.01 0.575 -7.25538e+14 4.15672e+15 8.92016e+14 2.73552e+21 -8.28808e+21 -2.81808e+15
0.01 0.58 -7.25538e+14 4.15672e+15 8.92016e+14 1.65918e+21 -5.02698e+21 -2.81808e+15
0.01 0.585 -7.25538e+14 4.15672e+15 8.92016e+14 1.00634e+21 -3.04901e+21 -2.81808e+15
0.01 0.59 -7.25538e+14 4.15672e+15 8.92016e+14 6.10378e+20 -1.84932e+21 -2.81808e+15
0.01 0.595 -7.25537e+14 4.15672e+15 8.92016e+14 3.70213e+20 -1.12167e+21 -2.81808e+15
0.01 0.6 -7.25537e+14 4.15672e+15 8.92016e+14 2.24546e+20 -6.80327e+20 -2.81807e+15
0.01 0.605 -7.25537e+14 4.15672e+15 8.92015e+14 1.36194e+20 -4.12639e+20 -2.81807e+15
0.01 0.61 -7.25537e+14 4.15672e+15 8.92015e+14 8.2606e+19 -2.50279e+20 -2.81807e+15
0.01 0.615 -7.25537e+14 4.15671e+15 8.92015e+14 5.01032e+19 -1.51802e+20 -2.81807e+15
0.01 0.62 -7.25536e+14 4.15671e+15 8.92014e+14 3.03892e+19 -9.20724e+19 -2.81807e+15
0.01 0.625 -7.25535e+14 4.15671e+15 8.92013e+14 1.84321e+19 -5.58448e+19 -2.81807e+15
0.01 0.63 -7.25534e+14 4.1567e+15 8.92011e+14 1.11798e+19 -3.38717e+19 -2.81806e+15
0.01 0.635 -7.25531e+14 4.15668e+15 8.92008e+14 6.78099e+18 -2.05443e+19 -2.81805e+15
0.01 0.64 -7.25527e+14 4.15666e+15 8.92003e+14 4.113e+18 -1.24608e+19 -2.81804e+15
0.01 0.645 -7.25521e+14 4.15662e+15 8.91995e+14 2.49478e+18 -7.55791e+18 -2.81801e+15
0.01 0.65 -7.25509e+14 4.15655e+15 8.91981e+14 1.51328e+18 -4.58417e+18 -2.81797e+15
0.01 0.655 -7.25491e+14 4.15644e+15 8.91958e+14 9.17975e+17 -2.7805e+18 -2.81791e+15
0.01 0.66 -7.25461e+14 4.15626e+15 8.91921e+14 5.56901e+17 -1.68652e+18 -2.8178e+15
0.01 0.665 -7.25412e+14 4.15596e+15 8.9186e+14 3.37899e+17 -1.02299e+18 -2.81762e+15
0.01 0.67 -7.2533e+14 4.15546e+15 8.91758e+14 2.05067e+17 -6.20538e+17 -2.81733e+15
0.01 0.675 -7.25196e+14 4.15465e+15 8.91592e+14 1.24501e+17 -3.76438e+17 -2.81685e+15
0.01 0.68 -7.24974e+14 4.15331e+15 8.91317e+14 7.56351e+16 -2.28384e+17 -2.81605e+15
0.01 0.685 -7.24609e+14 4.15109e+15 8.90864e+14 4.59964e+16 -1.38585e+17 -2.81474e+15
0.01 0.69 -7.24007e+14 4.14745e+15 8.90118e+14 2.80196e+16 -8.41188e+16 -2.81259e+15
0.01 0.695 -7.23018e+14 4.14146e+15 8.88892e+14 1.71161e+16 -5.10835e+16 -2.80904e+15
0.01 0.7 -7.21394e+14 4.13162e+15 8.86878e+14 1.05028e+16 -3.10465e+16 -2.80321e+15
0.01 0.705 -7.18732e+14 4.11551e+15 8.83578e+14 6.49167e+15 -1.88935e+16 -2.79364e+15
0.01 0.71 -7.1439e+14 4.0892e+15 8.78194e+14 4.05877e+15 -1.15224e+16 -2.77802e+15
0.01 0.715 -7.07351e+14 4.04657e+15 8.69467e+14 2.58314e+15 -7.05151e+15 -2.75263e+15
0.01 0.72 -6.96062e+14 3.97821e+15 8.55471e+14 1.68813e+15 -4.3398e+15 -2.71178e+15
0.01 0.725 -6.78265e+14 3.87042e+15 8.33406e+14 1.14526e+15 -2.69507e+15 -2.64701e+15
0.01 0.73 -6.5095e+14 3.70499e+15 7.9954e+14 8.15985e+14 -1.69748e+15 -2.54673e+15
0.01 0.735 -6.10705e+14 3.46126e+15 7.49644e+14 6.16248e+14 -1.0924e+15 -2.397e+15
0.01 0.74 -5.54843e+14 3.12294e+15 6.80385e+14 4.95067e+14 -7.2538e+14 -2.18519e+15
0.01 0.745 -4.83399e+14 2.69025e+15 5.91806e+14 4.21511e+14 -5.02744e+14 -1.90731e+15
0.01 0.75 -4.01013e+14 2.1913e+15 4.89663e+14 3.76804e+14 -3.6766e+14 -1.57673e+15
0.01 0.755 -3.16629e+14 1.68024e+15 3.8504e+14 3.49536e+14 -2.85649e+14 -1.22631e+15
0.01 0.76 -2.40063e+14 1.21653e+15 2.90112e+14 3.32746e+14 -2.35776e+14 -8.97455e+14
0.01 0.765 -1.77863e+14 8.39834e+14 2.12996e+14 3.2215e+14 -2.05314e+14 -6.22313e+14
0.01 0.77 -1.31718e+14 5.60365e+14 1.55784e+14 3.15048e+14 -1.86488e+14 -4.1337e+14
0.01 0.775 -9.9737e+13 3.66678e+14 1.16133e+14 3.09641e+14 -1.745e+14 -2.66078e+14
0.01 0.78 -7.86043e+13 2.38694e+14 8.99321e+13 3.04581e+14 -1.66307e+14 -1.67612e+14
0.01 0.785 -6.50764e+13 1.56768e+14 7.31601e+13 2.98665e+14 -1.59863e+14 -1.04098e+14
0.01 0.79 -5.65917e+13 1.05386e+14 6.26407e+13 2.9061e+14 -1.53642e+14 -6.40697e+13
0.01 0.795 -5.13377e+13 7.35731e+13 5.61267e+13 2.78921e+14 -1.46346e+14 -3.9211e+13
0.011 0 0 8.49955e+14 2.00331e+14 1.97891e+42 -5.8843e+42 -5.55735e+14
0.011 0.005 -6.94582e+13 8.49955e+14 2.00331e+14 1.79071e+42 -5.32469e+42 -5.55735e+14
0.011 0.01 -1.1761e+14 8.49955e+14 2.00331e+14 1.37188e+42 -4.0793e+42 -5.55735e+14
0.011 0.015 -1.43156e+14 8.49955e+14 2.00331e+14 9.5e+41 -2.82484e+42 -5.55735e+14
0.011 0.02 -1.54811e+14 8.49955e+14 2.00331e+14 6.25942e+41 -1.86125e+42 -5.55735e+14
0.011 0.025 -1.59762e+14 8.49955e+14 2.00331e+14 4.03493e+41 -1.19979e+42 -5.55735e+14
0.011 0.03 -1.618e+14 8.49955e+14 2.00331e+14 2.57728e+41 -7.66359e+41 -5.55735e+14
0.011 0.035 -1.62628e+14 8.49955e+14 2.00331e+14 1.64007e+41 -4.87676e+41 -5.55735e+14
0.011 0.04 -1.62963e+14 8.49955e+14 2.00331e+14 1.04208e+41 -3.09864e+41 -5.55735e+14
0.011 0.045 -1.63099e+14 8.49955e+14 2.00331e+14 6.6172e+40 -1.96763e+41 -5.55735e+14
0.011 0.05 -1.63153e+14 8.49955e+14 2.00331e+14 4.20088e+40 -1.24914e+41 -5.55735e+14
0.011 0.055 -1.63175e+14 8.49955e+14 2.00331e+14 2.66663e+40 -7.92926e+40 -5.55735e+14
0.011 0.06 -1.63184e+14 8.49955e+14 2.00331e+14 1.69265e+40 -5.03313e+40 -5.55735e+14
0.011 0.065 -1.63187e+14 8.49955e+14 2.00331e+14 1.0744e+40 -3.19474e+40 -5.55735e+14
0.011 0.07 -1.63189e+14 8.49955e+14 2.00331e+14 6.81964e+39 -2.02783e+40 -5.55735e+14
0.011 0.075 -1.63189e+14 8.49955e+14 2.00331e+14 4.32868e+39 -1.28714e+40 -5.55735e+14
0.011 0.08 -1.6319e+14 8.49955e+14 2.00331e+14 2.74758e+39 -8.16995e+39 -5.55735e+14
0.011 0.085 -1.6319e+14 8.49955e+14 2.00331e+14 1.74399e+39 -5.18577e+39 -5.55735e+14
0.011 0.09 -1.6319e+14 8.49955e+14 2.00331e+14 1.10697e+39 -3.2916e+39 -5.55735e+14
0.011 0.095 -1.6319e+14 8.49955e+14 2.00331e+14 7.02636e+38 -2.0893e+39 -5.55735e+14
0.011 0.1 -1.6319e+14 8.49955e+14 2.00331e+14 4.45988e+38 -1.32615e+39 -5.55735e+14
0.011 0.105 -1.6319e+14 8.49955e+14 2.00331e+14 2.83085e+38 -8.41757e+38 -5.55735e+14
0.011 0.11 -1.6319e+14 8.49955e+14 2.00331e+14 1.79684e+38 -5.34294e+38 -5.55735e+14
0.011 0.115 -1.6319e+14 8.49955e+14 2.00331e+14 1.14052e+38 -3.39136e+38 -5.55735e+14
0.011 0.12 -1.6319e+14 8.49955e+14 2.00331e+14 7.23931e+37 -2.15262e+38 -5.55735e+14
0.011 0.125 -1.6319e+14 8.49955e+14 2.00331e+14 4.59505e+37 -1.36634e+38 -5.55735e+14
0.011 0.13 -1.6319e+14 8.49955e+14 2.00331e+14 2.91665e+37 -8.67269e+37 -5.55735e+14
0.011 0.135 -1.6319e+14 8.49955e+14 2.00331e+14 1.8513e+37 -5.50487e+37 -5.55735e+14
0.011 0.14 -1.6319e+14 8.49955e+14 2.00331e+14 1.17509e+37 -3.49414e+37 -5.55735e+14
0.011 0.145 -1.6319e+14 8.49955e+14 2.00331e+14 7.45872e+36 -2.21786e+37 -5.55735e+14
0.011 0.15 -1.6319e+14 8.49955e+14 2.00331e+14 4.73432e+36 -1.40776e+37 -5.55735e+14
0.011 0.155 -1.6319e+14 8.49955e+14 2.00331e+14 3.00505e+36 -8.93554e+36 -5.55735e+14
0.011 0.16 -1.6319e+14 8.49955e+14 2.00331e+14 1.90741e+36 -5.67171e+36 -5.55735e+14
0.011 0.165 -1.6319e+14 8.49955e+14 2.00331e+14 1.2107e+36 -3.60004e+36 -5.55735e+14
0.011 0.17 -1.6319e+14 8.49955e+14 2.00331e+14 7.68478e+35 -2.28508e+36 -5.55735e+14
0.011 0.175 -1.6319e+14 8.49955e+14 2.00331e+14 4.87781e+35 -1.45042e+36 -5.55735e+14
0.011 0.18 -1.6319e+14 8.49955e+14 2.00331e+14 3.09612e+35 -9.20636e+35 -5.55735e+14
0.011 0.185 -1.6319e+14 8.49955e+14 2.00331e+14 1.96522e+35 -5.84361e+35 -5.55735e+14
0.011 0.19 -1.6319e+14 8.49955e+14 2.00331e+14 1.2474e+35 -3.70915e+35 -5.55735e+14
0.011 0.195 -1.6319e+14 8.49955e+14 2.00331e+14 7.91769e+34 -2.35433e+35 -5.55735e+14
0.011 0.2 -1.6319e+14 8.49955e+14 2.00331e+14 5.02565e+34 -1.49438e+35 -5.55735e+14
0.011 0.205 -1.6319e+14 8.49955e+14 2.00331e+14 3.18996e+34 -9.48539e+34 -5.55735e+14
0.011 0.21 -1.6319e+14 8.49955e+14 2.00331e+14 2.02478e+34 -6.02072e+34 -5.55735e+14
0.011 0.215 -1.6319e+14 8.49955e+14 2.00331e+14 1.2852e+34 -3.82157e+34 -5.55735e+14
0.011 0.22 -1.6319e+14 8.49955e+14 2.00331e+14 8.15766e+33 -2.42569e+34 -5.55735e+14
0.011 0.225 -1.6319e+14 8.49955e+14 2.00331e+14 5.17796e+33 -1.53967e+34 -5.55735e+14
0.011 0.23 -1.6319e+14 8.49955e+14 2.00331e+14 3.28664e+33 -9.77287e+33 -5.55735e+14
0.011 0.235 -1.6319e+14 8.49955e+14 2.00331e+14 2.08615e+33 -6.2032e+33 -5.55735e+14
0.011 0.24 -1.6319e+14 8.49955e+14 2.00331e+14 1.32416e+33 -3.93739e+33 -5.55735e+14
0.011 0.245 -1.6319e+14 8.49955e+14 2.00331e+14 8.4049e+32 -2.49921e+33 -5.55735e+14
0.011 0.25 -1.6319e+14 8.49955e+14 2.00331e+14 5.3349e+32 -1.58634e+33 -5.55735e+14
0.011 0.255 -1.6319e+14 8.49955e+14 2.00331e+14 3.38625e+32 -1.00691e+33 -5.55735e+14
0.011 0.26 -1.6319e+14 8.49955e+14 2.00331e+14 2.14938e+32 -6.3912e+32 -5.55735e+14
0.011 0.265 -1.6319e+14 8.49955e+14 2.00331e+14 1.36429e+32 -4.05673e+32 -5.55735e+14
0.011 0.27 -1.6319e+14 8.49955e+14 2.00331e+14 8.65964e+31 -2.57495e+32 -5.55735e+14
0.011 0.275 -1.6319e+14 8.49955e+14 2.00331e+14 5.49659e+31 -1.63442e+32 -5.55735e+14
0.011 0.28 -1.6319e+14 8.49955e+14 2.00331e+14 3.48888e+31 -1.03742e+32 -5.55735e+14
0.011 0.285 -1.6319e+14 8.49955e+14 2.00331e+14 2.21452e+31 -6.58491e+31 -5.55735e+14
0.011 0.29 -1.6319e+14 8.49955e+14 2.00331e+14 1.40564e+31 -4.17968e+31 -5.55735e+14
0.011 0.295 -1.6319e+14 8.49955e+14 2.00331e+14 8.92209e+30 -2.653e+31 -5.55735e+14
0.011 0.3 -1.6319e+14 8.49955e+14 2.00331e+14 5.66318e+30 -1.68395e+31 -5.55735e+14
0.011 0.305 -1.6319e+14 8.49955e+14 2.00331e+14 3.59463e+30 -1.06887e+31 -5.55735e+14
0.011 0.31 -1.6319e+14 8.49955e+14 2.00331e+14 2.28164e+30 -6.78448e+30 -5.55735e+14
0.011 0.315 -1.6319e+14 8.49955e+14 2.00331e+14 1.44824e+30 -4.30636e+30 -5.55735e+14
0.011 0.32 -1.6319e+14 8.49955e+14 2.00331e+14 9.19251e+29 -2.7334e+30 -5.55735e+14
0.011 0.325 -1.6319e+14 8.49955e+14 2.00331e+14 5.83482e+29 -1.73499e+30 -5.55735e+14
0.011 0.33 -1.6319e+14 8.49955e+14 2.00331e+14 3.70357e+29 -1.10126e+30 -5.55735e+14
0.011 0.335 -1.6319e+14 8.49955e+14 2.00331e+14 2.35079e+29 -6.99011e+29 -5.55735e+14
0.011 0.34 -1.6319e+14 8.49955e+14 2.00331e+14 1.49213e+29 -4.43688e+29 -5.55735e+14
0.011 0.345 -1.6319e+14 8.49955e+14 2.00331e+14 9.47111e+28 -2.81625e+29 -5.55735e+14
0.011 0.35 -1.6319e+14 8.49955e+14 2.00331e+14 6.01166e+28 -1.78757e+29 -5.55735e+14
0.011 0.355 -1.6319e+14 8.49955e+14 2.00331e+14 3.81582e+28 -1.13464e+29 -5.55735e+14
0.011 0.36 -1.6319e+14 8.49955e+14 2.00331e+14 2.42204e+28 -7.20196e+28 -5.55735e+14
0.011 0.365 -1.6319e+14 8.49955e+14 2.00331e+14 1.53736e+28 -4.57135e+28 -5.55735e+14
0.011 0.37 -1.6319e+14 8.49955e+14 2.00331e+14 9.75816e+27 -2.9016e+28 -5.55735e+14
0.011 0.375 -1.6319e+14 8.49955e+14 2.00331e+14 6.19386e+27 -1.84175e+28 -5.55735e+14
0.011 0.38 -1.6319e+14 8.49955e+14 2.00331e+14 3.93147e+27 -1.16903e+28 -5.55735e+14
